,file_name,last_modified,last_accessed,file_size,url
62,2020-12-23_1250_Lauren_Brooker_to_Lance_Mason_Re_Lauren.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,1012,https://github.com/mconsulting/legal/blob/main/files/2020-12-23_1250_Lauren_Brooker_to_Lance_Mason_Re_Lauren.txt
63,2020-12-28_1103_Lauren_Brooker_to_Lance_Mason_Re_Lauren.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,1411,https://github.com/mconsulting/legal/blob/main/files/2020-12-28_1103_Lauren_Brooker_to_Lance_Mason_Re_Lauren.txt
64,2020-12-30_1413_Lance_Mason_to_Lauren_Brooker_Re_Lauren.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,1500,https://github.com/mconsulting/legal/blob/main/files/2020-12-30_1413_Lance_Mason_to_Lauren_Brooker_Re_Lauren.txt
65,2020-12-30_1416_Lance_Mason_to_Lauren_Brooker_Re_Lauren.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,1887,https://github.com/mconsulting/legal/blob/main/files/2020-12-30_1416_Lance_Mason_to_Lauren_Brooker_Re_Lauren.txt
66,2020_12_08_1528_TuesdayUpdate.mp3,2022-05-24 18:19:15,2022-09-10 01:22:21,2935326,https://github.com/mconsulting/legal/blob/main/files/2020_12_08_1528_TuesdayUpdate.mp3
67,2021-01-04_1142_Lauren_Brooker_to_Lance_Mason_Re_Lauren.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,2347,https://github.com/mconsulting/legal/blob/main/files/2021-01-04_1142_Lauren_Brooker_to_Lance_Mason_Re_Lauren.txt
68,2021-01-04_1142_state_resending_bodycam.png,2022-04-29 02:27:47,2022-09-27 18:04:08,23915,https://github.com/mconsulting/legal/blob/main/files/2021-01-04_1142_state_resending_bodycam.png
69,2021-01-05_1032_Lance_Mason_to_prf01aol.com_Lauren_Brooker_Phone_and_guidance_on_withdrawing_from_a_conspiracy.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,1836,https://github.com/mconsulting/legal/blob/main/files/2021-01-05_1032_Lance_Mason_to_prf01aol.com_Lauren_Brooker_Phone_and_guidance_on_withdrawing_from_a_conspiracy.txt
70,2021-01-05_1049_Lauren_Brooker_to_Lance_Mason_Re_Phone_and_guidance_on_withdrawing_from_a_conspiracy.png,2022-04-29 02:27:47,2022-09-27 18:04:09,67857,https://github.com/mconsulting/legal/blob/main/files/2021-01-05_1049_Lauren_Brooker_to_Lance_Mason_Re_Phone_and_guidance_on_withdrawing_from_a_conspiracy.png
71,2021-01-05_1049_Lauren_Brooker_to_Lance_Mason_Re_Phone_and_guidance_on_withdrawing_from_a_conspiracy.txt,2022-05-05 19:42:12,2022-09-28 11:14:45,2529,https://github.com/mconsulting/legal/blob/main/files/2021-01-05_1049_Lauren_Brooker_to_Lance_Mason_Re_Phone_and_guidance_on_withdrawing_from_a_conspiracy.txt
